activity_id,split_index,distance,time,elevation_gain,average_speed,max_speed,average_hr,max_hr,average_cadence
2139774036,10,0.006889999999999999,1,3.0,24.804,12.6,144.0,144.0,86.0
2141978725,1,0.8,165,22.0,17.46,19.8,155.5,175.0,92.9
2141978725,2,0.25226,90,0.0,10.08,18.36,160.3,168.0,81.5
2141978725,3,0.8,178,25.0,16.164,20.16,164.3,174.0,90.5
2141978725,4,0.24637,90,9.0,9.864,16.92,159.4,170.0,81.0
2141978725,5,0.8,174,19.0,16.56,18.36,166.5,175.0,91.5
2141978725,6,0.23881,90,14.0,9.54,15.840000000000002,160.0,173.0,80.8
2141978725,7,0.8,178,34.0,16.164,19.08,166.1,175.0,91.4
2141978725,8,0.24431,90,20.0,9.756,15.48,157.4,171.0,80.5
2141978725,9,0.8,182,44.0,15.840000000000002,18.720000000000002,165.1,173.0,89.8
2141978725,10,0.23778,90,13.0,9.504000000000001,15.48,158.5,172.0,80.9
2141978725,11,0.8,179,27.0,16.092,18.36,166.1,175.0,90.5
2141978725,12,0.23638,90,16.0,9.468,14.76,158.2,173.0,80.9
2141978725,13,0.8,178,31.0,16.164,19.08,165.7,174.0,91.0
2141978725,14,0.23505,90,12.0,9.395999999999999,15.840000000000002,158.8,175.0,80.5
2141978725,15,0.8,181,33.0,15.912,19.08,165.4,172.0,90.1
2141978725,16,0.23373,90,14.0,9.360000000000001,14.76,156.3,170.0,81.0
2141978725,17,0.8,173,24.0,16.632,19.44,167.0,173.0,92.0
2141978725,18,0.03194,9,0.0,12.78,15.48,169.1,170.0,88.0
2148824554,1,1.0,264,16.0,13.644,18.36,141.3,159.0,86.9
2148824554,2,1.0,265,42.0,13.572000000000001,18.36,160.8,178.0,86.3
2148824554,3,1.0,266,27.0,13.536,18.0,167.2,174.0,85.7
2148824554,4,1.0,272,56.0,13.248000000000001,16.92,169.2,173.0,85.5
2148824554,5,1.0,256,6.0,14.076,18.0,157.8,167.0,85.2
2148824554,6,1.0,250,18.0,14.4,17.28,160.4,169.0,85.5
2148824554,7,1.0,253,15.0,14.22,16.92,161.9,168.0,85.4
2148824554,8,1.0,252,29.0,14.292000000000002,17.64,163.6,167.0,85.5
2148824554,9,1.0,268,18.0,13.428,17.64,158.5,166.0,85.2
2148824554,10,1.0,283,17.0,12.708,15.120000000000001,155.6,168.0,84.5
2148824554,11,1.0,281,31.0,12.816,16.2,155.4,163.0,84.8
2148824554,12,1.0,277,19.0,12.996,17.28,155.8,166.0,84.9
2148824554,13,1.0,276,25.0,13.032,17.64,156.7,167.0,84.7
2148824554,14,1.0,283,38.0,12.708,16.2,157.0,163.0,83.9
2148824554,15,1.0,285,21.0,12.636,15.840000000000002,153.2,169.0,84.1
2148824554,16,1.0,270,17.0,13.32,16.2,155.6,161.0,84.3
2148824554,17,1.0,271,12.0,13.284,16.56,151.5,159.0,84.1
2148824554,18,1.0,291,35.0,12.384,15.120000000000001,158.2,168.0,83.6
2148824554,19,1.0,299,54.0,12.024,16.56,158.9,169.0,83.3
2148824554,20,1.0,276,28.0,13.032,16.92,155.0,160.0,84.3
2148824554,21,1.0,262,13.0,13.751999999999999,16.56,147.5,151.0,84.8
2148824554,22,1.0,259,24.0,13.895999999999999,17.28,149.6,153.0,85.2
2148824554,23,0.0152,4,2.0,13.68,14.4,146.3,147.0,86.0
2154903754,1,1.0,220,13.0,16.38,18.720000000000002,154.6,168.0,91.3
2154903754,2,1.0,224,21.0,16.056,20.88,164.7,169.0,90.2
2154903754,3,1.0,229,10.0,15.732000000000001,19.44,162.1,165.0,88.3
2154903754,4,1.0,226,15.0,15.912,17.64,164.1,172.0,87.5
2154903754,5,1.0,229,23.0,15.732000000000001,19.8,169.2,175.0,87.6
2154903754,6,1.0,228,24.0,15.803999999999998,18.720000000000002,172.7,178.0,87.4
2154903754,7,1.0,230,24.0,15.659999999999998,18.0,175.1,180.0,87.8
2154903754,8,1.0,229,9.0,15.732000000000001,17.64,177.9,182.0,88.0
2154903754,9,1.0,225,23.0,15.984000000000002,17.64,179.8,183.0,88.1
2154903754,10,1.0,224,20.0,16.056,19.08,179.3,184.0,88.8
2154903754,11,0.17747,38,7.0,16.812,19.8,181.8,184.0,92.7
2160342266,1,1.0,253,24.0,14.22,18.0,138.5,155.0,88.5
2160342266,2,1.0,267,41.0,13.5,22.32,159.0,171.0,86.3
2160342266,3,1.0,259,42.0,13.895999999999999,15.48,165.6,173.0,86.3
2160342266,4,1.0,267,58.0,13.5,15.120000000000001,169.8,177.0,85.4
2160342266,5,1.0,255,8.0,14.112,17.28,159.9,172.0,85.5
2160342266,6,1.0,250,24.0,14.4,19.44,160.8,167.0,85.3
2160342266,7,1.0,263,35.0,13.68,18.720000000000002,162.9,171.0,85.2
2160342266,8,1.0,281,30.0,12.816,15.48,165.5,174.0,84.9
2160342266,9,1.0,262,24.0,13.751999999999999,21.96,159.9,167.0,84.7
2160342266,10,1.0,260,18.0,13.860000000000001,16.56,158.1,167.0,85.4
2160342266,11,1.0,257,41.0,14.004000000000001,16.56,156.6,165.0,85.7
2160342266,12,1.0,271,18.0,13.284,15.840000000000002,159.5,168.0,85.6
2160342266,13,1.0,277,106.0,12.996,21.240000000000002,160.3,168.0,85.4
2160342266,14,1.0,274,21.0,13.14,16.2,157.6,167.0,85.3
2160342266,15,1.0,288,28.0,12.492,16.2,151.5,157.0,84.5
2160342266,16,1.0,265,23.0,13.572000000000001,16.2,152.4,156.0,85.3
2160342266,17,1.0,257,7.0,14.004000000000001,16.2,156.3,167.0,86.1
2160342266,18,1.0,283,20.0,12.708,15.120000000000001,153.9,168.0,84.2
2160342266,19,1.0,291,35.0,12.384,16.56,152.5,166.0,83.9
2160342266,20,1.0,322,39.0,12.312,16.92,156.0,168.0,83.3
2160342266,21,1.0,275,8.0,13.104000000000001,20.16,149.8,159.0,83.4
2160342266,22,1.0,274,42.0,13.14,20.16,142.7,150.0,84.0
2160342266,23,1.0,298,27.0,12.096,14.76,152.0,157.0,83.0
2160342266,24,1.0,294,26.0,12.24,14.04,152.1,157.0,82.5
2160342266,25,1.0,273,16.0,13.176,15.840000000000002,145.7,156.0,83.7
2160342266,26,0.01068,2,0.0,19.224,14.04,146.0,146.0,86.0
2165593023,1,0.8,186,12.0,15.48,20.88,153.6,169.0,91.0
2165593023,2,0.22778,90,7.0,9.107999999999999,14.4,153.6,169.0,80.1
2165593023,3,0.8,178,14.0,16.164,23.040000000000003,163.2,173.0,90.1
2165593023,4,0.2211,90,10.0,8.856,14.04,158.5,168.0,79.8
2165593023,5,0.8,173,29.0,16.632,21.96,165.6,174.0,89.8
2165593023,6,0.23351,90,13.0,9.324,17.64,157.0,169.0,79.6
2165593023,7,0.8,175,21.0,16.452,21.6,165.6,180.0,89.1
2165593023,8,0.23061,90,9.0,9.216000000000001,16.2,157.5,171.0,80.3
2165593023,9,0.8,177,26.0,16.272,23.759999999999998,166.2,177.0,89.3
2165593023,10,0.23362,90,2.0,9.360000000000001,15.840000000000002,161.6,173.0,79.5
2165593023,11,0.8,179,21.0,16.092,21.6,168.0,181.0,89.5
2165593023,12,0.2383,90,3.0,9.54,15.48,161.0,171.0,80.4
2165593023,13,0.8,180,22.0,15.984000000000002,21.96,166.8,175.0,89.6
2165593023,14,0.22590000000000002,90,6.0,9.036,15.48,159.9,172.0,80.0
2165593023,15,0.8,179,28.0,16.092,22.32,167.1,176.0,89.8
2165593023,16,0.23549,94,22.0,9.432,16.56,159.6,173.0,80.3
2165593023,17,0.8,178,18.0,16.164,21.96,167.8,178.0,90.8
2165593023,18,0.22702,90,12.0,9.072000000000001,14.76,161.0,173.0,80.5
2165593023,19,0.8,167,17.0,17.244,20.88,171.1,179.0,92.2
2165593023,20,0.01788,2,0.0,32.184,15.120000000000001,175.0,175.0,93.5
2174004750,1,1.0,264,16.0,13.644,17.64,135.0,158.0,88.6
2174004750,2,1.0,253,37.0,14.22,25.56,158.2,167.0,88.3
2174004750,3,1.0,262,20.0,13.751999999999999,19.08,164.1,174.0,86.9
2174004750,4,1.0,259,51.0,13.895999999999999,22.32,165.4,170.0,86.6
2174004750,5,1.0,247,24.0,14.58,20.52,163.3,168.0,86.6
2174004750,6,1.0,245,26.0,14.688,19.08,161.2,166.0,86.4
2174004750,7,1.0,243,29.0,14.832,19.8,163.0,175.0,86.7
2174004750,8,1.0,266,52.0,13.536,17.28,160.4,175.0,86.1
2174004750,9,1.0,270,42.0,13.32,17.64,163.0,176.0,86.0
2174004750,10,1.0,274,41.0,13.14,17.28,168.4,172.0,85.5
2174004750,11,1.0,256,6.0,14.076,17.28,162.7,171.0,85.6
2174004750,12,1.0,256,14.0,14.076,18.36,151.5,155.0,85.5
2174004750,13,1.0,281,37.0,12.816,16.2,160.8,165.0,85.6
2174004750,14,1.0,268,30.0,13.428,18.0,155.6,162.0,85.4
2174004750,15,1.0,278,12.0,12.96,17.28,152.3,157.0,85.3
2174004750,16,1.0,279,29.0,12.888,16.92,153.9,157.0,85.6
2174004750,17,1.0,305,30.0,12.708,17.64,153.2,159.0,85.6
2174004750,18,1.0,261,2.0,13.788,19.44,142.6,156.0,85.8
2174004750,19,0.01314,3,0.0,15.768,14.4,153.0,153.0,86.0
2182456758,1,0.8,175,6.0,16.452,23.040000000000003,148.7,167.0,93.4
2182456758,2,0.21552000000000002,90,0.0,8.604000000000001,16.92,159.4,167.0,81.7
2182456758,3,0.8,173,23.0,16.632,23.400000000000002,166.4,176.0,92.5
2182456758,4,0.20333,90,11.0,8.136,15.48,164.2,173.0,80.5
2182456758,5,0.8,166,21.0,17.352,23.759999999999998,172.0,188.0,92.3
2182456758,6,0.21492,90,12.0,8.604000000000001,15.48,170.4,179.0,79.7
2182456758,7,0.8,166,16.0,17.352,25.2,174.1,185.0,91.6
2182456758,8,0.25049,90,15.0,10.008,16.56,168.8,183.0,79.5
2182456758,9,0.8,169,22.0,17.028000000000002,20.88,173.8,182.0,91.2
2182456758,10,0.24556,90,6.0,9.828,19.8,169.5,182.0,79.3
2182456758,11,0.8,167,18.0,17.244,23.400000000000002,174.5,181.0,90.5
2182456758,12,0.23429,90,11.0,9.360000000000001,21.240000000000002,169.7,179.0,79.3
2182456758,13,0.8,169,21.0,17.028000000000002,21.6,175.4,182.0,90.3
2182456758,14,0.23523,90,16.0,9.395999999999999,18.36,170.8,179.0,79.1
2182456758,15,0.8,176,34.0,16.38,21.240000000000002,175.7,181.0,89.0
2182456758,16,0.23148,90,12.0,9.251999999999999,21.96,170.1,178.0,78.9
2182456758,17,0.8,178,25.0,16.164,20.52,174.7,180.0,88.6
2182456758,18,0.224,90,10.0,8.964,17.64,169.7,178.0,79.3
2182456758,19,0.8,174,27.0,16.56,20.52,175.2,182.0,89.2
2182456758,20,0.01531,3,0.0,18.36,17.64,179.0,179.0,90.5
2192270620,1,1.0,240,13.0,15.012,17.64,146.6,166.0,89.6
2192270620,2,1.0,238,18.0,15.120000000000001,17.64,163.9,175.0,86.8
2192270620,3,1.0,247,18.0,14.58,16.2,167.7,172.0,85.9
2192270620,4,1.0,242,37.0,14.868,17.28,168.3,174.0,86.2
2192270620,5,1.0,249,21.0,14.472,16.92,169.2,174.0,85.6
2192270620,6,1.0,265,64.0,13.572000000000001,17.64,170.5,174.0,85.6
2192270620,7,1.0,263,27.0,13.68,17.64,170.8,173.0,85.6
2192270620,8,1.0,269,34.0,13.392000000000001,15.840000000000002,170.5,175.0,85.2
2192270620,9,1.0,268,43.0,13.428,16.56,170.3,173.0,85.2
2192270620,10,1.0,262,20.0,13.751999999999999,15.48,171.7,176.0,85.6
2201720122,1,1.0,257,7.0,14.004000000000001,16.2,145.5,159.0,89.7
2201720122,2,1.0,247,64.0,14.58,19.44,163.2,171.0,87.9
2201720122,3,1.0,241,13.0,14.940000000000001,19.44,172.2,176.0,87.2
2201720122,4,1.0,245,15.0,14.688,19.8,170.1,175.0,85.6
2201720122,5,1.0,247,29.0,14.58,19.08,170.6,175.0,85.5
2201720122,6,1.0,258,28.0,13.968,18.720000000000002,171.0,183.0,85.4
2201720122,7,1.0,273,33.0,13.176,20.16,172.5,179.0,84.6
2201720122,8,1.0,264,32.0,13.644,18.36,172.8,178.0,85.1
2201720122,9,1.0,280,35.0,12.852,17.28,173.1,181.0,84.7
2201720122,10,1.0,259,29.0,13.895999999999999,19.08,168.7,178.0,85.3
2201720122,11,1.0,264,25.0,13.644,16.2,171.2,182.0,85.0
2201720122,12,1.0,270,36.0,13.32,16.56,172.7,175.0,84.4
2201720122,13,1.0,282,20.0,12.78,14.76,171.1,176.0,84.0
2201720122,14,1.0,286,23.0,12.6,14.04,165.9,175.0,84.4
2201720122,15,1.0,278,21.0,12.96,15.48,161.9,166.0,85.0
2201720122,16,1.0,293,41.0,12.276000000000002,13.68,161.8,169.0,83.8
2201720122,17,1.0,286,26.0,12.6,14.76,156.3,165.0,83.8
2201720122,18,1.0,305,25.0,11.808,14.76,155.6,164.0,82.5
2201720122,19,1.0,293,14.0,12.276000000000002,14.04,151.1,158.0,82.8
2201720122,20,1.0,261,18.0,13.788,16.92,161.3,177.0,85.7
2201720122,21,0.01177,2,0.0,21.204,16.2,166.0,166.0,92.0
2206497708,1,1.0,249,15.0,14.472,16.92,134.2,147.0,88.2
2206497708,2,1.0,249,53.0,14.472,22.68,135.6,139.0,86.5
2206497708,3,1.0,252,29.0,14.292000000000002,18.720000000000002,136.9,140.0,86.5
2206497708,4,1.0,264,51.0,13.644,20.52,138.4,143.0,85.7
2206497708,5,1.0,253,13.0,14.22,19.08,154.0,174.0,85.6
2206497708,6,1.0,244,44.0,14.76,21.6,167.8,172.0,85.7
2206497708,7,1.0,252,30.0,14.292000000000002,19.08,169.1,173.0,85.6
2206497708,8,1.0,268,50.0,13.428,18.0,166.0,174.0,85.5
2206497708,9,1.0,270,41.0,13.32,20.52,167.8,189.0,85.8
2206497708,10,1.0,277,40.0,12.996,17.28,174.6,180.0,85.6
2206497708,11,1.0,252,27.0,14.292000000000002,18.720000000000002,168.6,178.0,86.8
2206497708,12,1.0,254,10.0,14.184,19.44,157.2,163.0,86.4
2206497708,13,1.0,275,40.0,13.104000000000001,15.120000000000001,168.2,176.0,86.3
2206497708,14,1.0,269,9.0,13.392000000000001,15.48,161.9,175.0,85.9
2206497708,15,1.0,269,13.0,13.392000000000001,16.92,159.4,167.0,86.2
2206497708,16,1.0,277,34.0,12.996,17.64,160.5,164.0,85.9
2206497708,17,1.0,280,27.0,12.852,15.840000000000002,161.8,166.0,85.7
2206497708,18,1.0,250,10.0,14.4,17.28,151.4,166.0,86.8
2210819544,1,1.0,323,22.0,15.192,19.8,137.9,157.0,89.6
2210819544,2,1.0,252,20.0,15.336,21.240000000000002,155.9,164.0,87.4
2210819544,3,1.0,238,14.0,15.120000000000001,19.08,163.1,170.0,87.0
2210819544,4,1.0,244,28.0,14.76,19.8,161.5,165.0,86.3
2210819544,5,1.0,242,23.0,14.868,19.08,162.8,166.0,86.4
2210819544,6,1.0,262,17.0,13.751999999999999,19.08,164.0,168.0,85.9
2210819544,7,1.0,262,34.0,13.751999999999999,18.0,166.6,169.0,85.6
2210819544,8,1.0,269,58.0,13.392000000000001,17.64,167.5,171.0,85.2
2210819544,9,1.0,271,34.0,13.284,18.36,167.3,172.0,84.9
2210819544,10,1.0,264,37.0,13.644,19.08,164.9,170.0,84.6
2210819544,11,1.0,271,74.0,13.284,16.92,166.4,171.0,84.8
2210819544,12,1.0,263,20.0,13.68,18.0,167.3,170.0,84.8
2215144029,1,1.0,269,23.0,13.392000000000001,16.2,141.4,161.0,85.8
2215144029,2,1.0,263,42.0,13.68,18.720000000000002,164.8,175.0,85.7
2215144029,3,1.0,273,42.0,13.176,16.2,169.3,173.0,85.1
2215144029,4,1.0,274,64.0,13.14,17.28,170.0,174.0,84.7
2215144029,5,1.0,275,4.0,13.104000000000001,15.840000000000002,160.1,169.0,83.2
2215144029,6,1.0,264,50.0,13.644,21.96,157.8,163.0,83.7
2215144029,7,1.0,254,17.0,14.184,19.44,167.0,180.0,85.7
2215144029,8,1.0,279,47.0,12.888,16.56,160.6,175.0,84.0
2215144029,9,1.0,293,43.0,12.276000000000002,16.92,158.8,174.0,83.5
2215144029,10,1.0,286,51.0,12.6,17.64,161.0,174.0,83.2
2215144029,11,1.0,287,34.0,12.528,17.64,159.6,175.0,83.5
2215144029,12,1.0,278,42.0,12.96,19.44,146.7,152.0,83.4
2215144029,13,1.0,283,25.0,12.708,16.56,148.2,154.0,83.9
2215144029,14,1.0,279,30.0,12.888,16.92,151.2,157.0,84.5
2219169712,1,1.0,272,13.0,13.248000000000001,19.44,132.6,143.0,87.7
2219169712,2,1.0,260,12.0,13.860000000000001,16.92,148.6,156.0,87.4
2219169712,3,1.0,264,11.0,13.644,18.0,154.9,167.0,86.3
2219169712,4,1.0,268,25.0,13.428,17.28,157.2,162.0,85.6
2219169712,5,1.0,277,12.0,12.996,17.28,158.1,164.0,85.5
2219169712,6,1.0,281,26.0,12.816,16.56,159.7,165.0,85.0
2219169712,7,1.0,266,18.0,13.536,20.88,160.7,166.0,84.6
2219169712,8,1.0,271,16.0,13.284,16.56,159.1,163.0,84.6
2219169712,9,1.0,269,15.0,13.392000000000001,15.48,161.6,166.0,85.2
2219169712,10,1.0,280,17.0,12.852,16.2,160.2,164.0,84.6
2219169712,11,1.0,281,15.0,12.816,15.120000000000001,159.0,170.0,85.2
2219169712,12,1.0,282,28.0,12.78,16.2,160.2,164.0,84.7
2219169712,13,1.0,288,34.0,12.492,17.28,155.1,161.0,84.3
2219169712,14,1.0,283,18.0,12.708,16.2,154.5,158.0,84.5
2219169712,15,1.0,276,13.0,13.032,15.840000000000002,156.1,160.0,84.7
2219169712,16,1.0,274,7.0,13.14,16.92,156.6,160.0,85.0
2219169712,17,1.0,277,15.0,12.996,14.4,156.2,159.0,84.5
2219169712,18,1.0,293,12.0,12.276000000000002,15.120000000000001,152.2,158.0,83.5
2219169712,19,1.0,284,39.0,12.672,16.92,154.0,159.0,83.4
2219169712,20,1.0,294,24.0,12.24,19.44,150.8,155.0,83.3
2219169712,21,1.0,302,21.0,11.916,15.840000000000002,148.2,155.0,83.2
2219169712,22,1.0,291,18.0,12.384,16.92,144.4,147.0,82.4
2219169712,23,1.0,296,16.0,12.168,15.120000000000001,145.2,149.0,82.6
2219169712,24,1.0,295,24.0,12.204,15.120000000000001,143.4,146.0,82.2
2219169712,25,1.0,292,25.0,12.312,15.840000000000002,143.9,150.0,82.5
2219169712,26,1.0,311,33.0,11.592,14.76,140.8,148.0,81.9
2219169712,27,1.0,295,38.0,12.204,15.840000000000002,141.0,147.0,82.2
2219169712,28,1.0,307,36.0,11.735999999999999,13.68,140.8,144.0,81.7
2219169712,29,1.0,303,16.0,11.879999999999999,14.04,141.9,146.0,82.3
2219169712,30,1.0,307,13.0,11.735999999999999,14.4,140.6,146.0,81.9
2219169712,31,1.0,308,13.0,11.700000000000001,14.4,142.1,147.0,82.2
2219169712,32,1.0,299,13.0,12.024,14.76,141.0,151.0,82.4
2219169712,33,0.009779999999999999,2,0.0,17.604,13.32,150.0,150.0,85.0
2227172514,1,1.0,258,8.0,13.968,16.2,149.4,167.0,85.7
2227172514,2,1.0,259,64.0,13.895999999999999,18.36,167.8,172.0,85.1
2227172514,3,1.0,265,34.0,13.572000000000001,18.720000000000002,170.4,176.0,84.4
2227172514,4,1.0,266,47.0,13.536,19.8,172.8,176.0,83.7
2227172514,5,1.0,283,9.0,13.788,20.88,167.1,173.0,84.0
2227172514,6,1.0,249,29.0,14.472,17.28,168.1,171.0,84.7
2227172514,7,1.0,280,12.0,14.292000000000002,17.64,168.1,172.0,84.9
2227172514,8,1.0,279,63.0,12.888,18.720000000000002,164.1,176.0,83.2
2227172514,9,1.0,324,44.0,12.708,20.16,159.2,173.0,83.1
2227172514,10,1.0,277,65.0,12.996,17.64,166.5,175.0,83.4
2227172514,11,1.0,277,31.0,12.996,16.92,160.0,169.0,82.7
2227172514,12,1.0,263,42.0,13.68,18.720000000000002,149.9,154.0,83.3
2227172514,13,1.0,287,28.0,12.528,15.840000000000002,149.7,157.0,83.2
2227172514,14,1.0,237,11.0,15.192,18.36,156.3,166.0,87.0
2227172514,15,0.00932,1,0.0,33.552,16.56,167.0,167.0,91.0
2236525096,1,1.0,247,36.0,14.58,17.28,149.5,165.0,90.8
2236525096,2,1.0,248,52.0,14.508000000000001,21.240000000000002,168.9,182.0,91.2
2236525096,3,1.0,213,59.0,16.884,21.240000000000002,164.0,168.0,89.9
2236525096,4,1.0,220,15.0,16.38,20.88,170.5,175.0,87.6
2236525096,5,1.0,231,20.0,15.588000000000001,27.0,178.9,186.0,86.4
2236525096,6,1.0,233,53.0,15.444,19.08,183.6,187.0,86.1
2236525096,7,1.0,250,44.0,14.4,18.720000000000002,183.9,187.0,85.2
2236525096,8,1.0,247,34.0,14.58,18.36,183.2,185.0,85.1
2236525096,9,1.0,258,138.0,13.968,30.240000000000002,182.2,184.0,84.5
2236525096,10,1.0,239,73.0,15.048,19.08,181.3,184.0,84.8
2236525096,11,1.0,252,159.0,14.292000000000002,30.240000000000002,181.3,186.0,84.9
2236525096,12,1.0,255,257.0,14.112,45.0,179.1,182.0,84.3
2236525096,13,1.0,270,164.0,13.32,35.28,179.2,184.0,84.5
2236525096,14,1.0,262,106.0,13.751999999999999,26.64,179.4,183.0,85.0
2236525096,15,1.0,249,75.0,14.472,27.36,177.6,188.0,84.9
2236525096,16,1.0,254,56.0,14.184,17.28,177.9,188.0,84.4
2236525096,17,1.0,265,115.0,13.572000000000001,17.64,177.5,181.0,84.4
2236525096,18,1.0,273,53.0,13.176,22.32,174.9,178.0,84.1
2236525096,19,1.0,272,25.0,13.248000000000001,14.76,173.7,177.0,83.6
2236525096,20,1.0,275,30.0,13.104000000000001,15.48,172.4,178.0,84.1
2236525096,21,0.9642000000000001,243,52.0,14.292000000000002,18.0,174.0,178.0,85.1
2266943099,1,0.80122,283,25.0,10.188,19.8,132.2,144.0,82.7
2271688574,1,1.0,268,17.0,13.428,14.76,141.3,153.0,88.5
2271688574,2,1.0,255,14.0,14.112,15.120000000000001,160.6,177.0,87.6
2271688574,3,1.0,262,30.0,13.751999999999999,15.120000000000001,172.4,194.0,86.2
2271688574,4,1.0,259,16.0,13.895999999999999,15.120000000000001,179.1,182.0,86.2
2271688574,5,1.0,260,23.0,13.860000000000001,16.2,183.0,197.0,85.9
2271688574,6,1.0,265,16.0,13.572000000000001,15.840000000000002,186.1,190.0,85.8
2271688574,7,1.0,263,11.0,13.68,15.48,188.6,192.0,85.6
2271688574,8,1.0,261,22.0,13.788,15.48,190.4,193.0,85.3
2271688574,9,1.0,268,27.0,13.428,15.48,189.7,194.0,85.5
2271688574,10,1.0,271,29.0,13.284,15.840000000000002,189.2,195.0,85.2
2271688574,11,1.0,268,13.0,13.428,16.92,185.6,191.0,84.8
2271688574,12,1.0,273,20.0,13.176,15.48,185.8,204.0,84.6
2271688574,13,1.0,271,31.0,13.284,15.120000000000001,192.8,200.0,84.9
2271688574,14,1.0,271,8.0,13.284,14.76,193.0,197.0,85.3
2271688574,15,1.0,271,42.0,13.284,15.840000000000002,175.4,197.0,85.2
2271688574,16,1.0,271,35.0,13.284,15.48,170.2,173.0,85.1
2271688574,17,1.0,275,34.0,13.104000000000001,14.4,171.6,174.0,85.0
2271688574,18,1.0,269,8.0,13.392000000000001,14.76,169.0,173.0,84.2
2271688574,19,1.0,272,28.0,13.248000000000001,16.2,169.9,176.0,84.7
2271688574,20,1.0,271,32.0,13.284,16.2,170.2,178.0,84.1
2271688574,21,1.0,266,18.0,13.536,16.2,167.8,172.0,84.2
2271688574,22,1.0,280,44.0,12.852,14.76,167.6,171.0,83.9
2271688574,23,1.0,283,14.0,12.708,13.68,167.4,169.0,83.7
2271688574,24,1.0,278,17.0,12.96,13.68,168.3,171.0,83.5
2271688574,25,1.0,286,10.0,12.6,14.4,168.2,179.0,83.0
2271688574,26,1.0,290,14.0,12.420000000000002,14.04,169.2,175.0,82.9
2271688574,27,1.0,286,26.0,12.6,14.04,168.8,173.0,83.1
2271688574,28,1.0,287,15.0,12.528,14.04,165.2,168.0,82.6
2271688574,29,1.0,290,33.0,12.420000000000002,14.4,164.9,167.0,82.8
2271688574,30,1.0,292,17.0,12.312,13.68,164.4,168.0,82.3
2271688574,31,1.0,286,22.0,12.6,14.04,162.7,165.0,82.5
2271688574,32,1.0,291,8.0,12.384,14.4,163.1,166.0,82.0
2271688574,33,1.0,297,17.0,12.132000000000001,13.68,162.2,166.0,81.9
2271688574,34,1.0,299,11.0,12.024,13.32,162.8,165.0,81.3
2271688574,35,1.0,305,14.0,11.808,14.04,161.8,165.0,81.2
2271688574,36,1.0,317,15.0,11.34,13.32,160.8,164.0,80.9
2271688574,37,1.0,324,22.0,11.124,12.24,160.9,165.0,80.6
2271688574,38,1.0,330,27.0,10.908,12.24,158.5,162.0,80.3
2271688574,39,1.0,334,15.0,10.764000000000001,12.6,155.6,162.0,80.2
2271688574,40,1.0,340,22.0,10.584,11.879999999999999,152.5,159.0,80.1
2271688574,41,1.0,338,17.0,10.656,11.879999999999999,155.0,162.0,80.5
2271688574,42,1.0,313,24.0,11.484,13.32,159.1,163.0,81.9
2271688574,43,0.41933,118,10.0,12.78,13.68,162.0,169.0,84.2
2286702950,1,1.0,267,38.0,13.5,17.64,144.8,167.0,85.1
2286702950,2,1.0,257,28.0,14.004000000000001,18.0,169.5,184.0,84.4
2286702950,3,1.0,261,52.0,13.788,19.8,163.8,171.0,84.0
2286702950,4,1.0,285,27.0,12.636,16.92,160.3,174.0,82.3
2286702950,5,1.0,268,15.0,13.428,18.720000000000002,155.0,165.0,82.2
2286702950,6,1.0,273,27.0,13.176,17.28,159.3,163.0,82.9
2286702950,7,1.0,280,28.0,12.852,18.0,155.0,160.0,83.3
2286702950,8,0.006730000000000001,1,0.0,24.228,12.6,157.0,157.0,85.0
2339321059,1,1.0,268,25.0,13.751999999999999,18.36,159.1,180.0,85.4
2339321059,2,1.0,276,40.0,13.032,17.28,172.6,181.0,83.8
2339321059,3,1.0,273,22.0,13.176,19.08,159.5,172.0,82.8
2339321059,4,1.0,280,9.0,12.852,16.92,152.9,158.0,82.6
2339321059,5,1.0,288,21.0,12.492,16.2,157.5,162.0,82.2
2339321059,6,1.0,296,24.0,12.168,14.76,158.6,165.0,82.3
2339321059,7,1.0,290,24.0,12.420000000000002,17.28,154.9,167.0,81.8
2339321059,8,1.0,275,13.0,13.104000000000001,18.0,148.2,157.0,82.4
2339321059,9,0.0071600000000000006,1,0.0,25.776,12.96,151.0,151.0,82.0
2346118247,1,1.0,268,7.0,13.428,16.92,145.6,161.0,85.4
2346118247,2,1.0,262,53.0,13.751999999999999,21.240000000000002,164.4,171.0,85.0
2346118247,3,1.0,282,86.0,12.78,20.16,167.2,173.0,84.3
2346118247,4,1.0,276,135.0,13.032,18.36,170.4,175.0,84.4
2346118247,5,1.0,254,51.0,14.184,17.28,160.6,171.0,84.1
2346118247,6,1.0,269,18.0,13.392000000000001,15.48,156.1,167.0,84.2
2346118247,7,1.0,734,21.0,12.78,16.92,156.4,170.0,84.6
2346118247,8,1.0,274,27.0,13.14,15.48,161.0,168.0,84.3
2346118247,9,1.0,261,13.0,13.788,16.2,151.2,166.0,84.8
2346118247,10,1.0,274,50.0,13.14,19.08,158.8,163.0,84.4
2346118247,11,0.00546,2,0.0,9.828,11.879999999999999,163.0,163.0,85.0
2352290179,1,8.0355,2726,68.9,10.728,16.56,0.0,0.0,0.0
2355889365,1,1.0,267,3.0,13.5,18.0,135.4,156.0,86.1
2355889365,2,1.0,264,49.0,13.644,20.16,164.1,174.0,85.4
2355889365,3,1.0,270,43.0,13.32,20.52,171.1,177.0,84.9
